date,cancel_public_events,school_closing,restrictions_on_gathering,close_public_transport,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt/contract_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,protection_of_elderly_people,total_cases,new_cases,total_deaths,new_deaths,workplace_closing,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
2021-03-07,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,8516695.0,9587.0,274499.0,279.0,3.0,33.26,1.7,0.0
2021-03-08,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8528297.0,11602.0,274761.0,262.0,3.0,33.58,1.76,0.0
2021-03-09,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8540550.0,12253.0,275177.0,416.0,3.0,33.9,1.86,0.0
2021-03-10,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8552727.0,12177.0,275529.0,352.0,3.0,34.26,2.01,0.0
2021-03-11,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8565413.0,12686.0,275883.0,354.0,3.0,34.65,2.15,0.0
2021-03-12,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8577738.0,12325.0,276193.0,310.0,3.0,35.2,2.28,0.0
2021-03-13,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8587651.0,9913.0,276449.0,256.0,3.0,35.96,2.36,0.0
2021-03-14,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8596694.0,9043.0,276638.0,189.0,3.0,36.34,2.39,0.0
2021-03-15,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8608480.0,11786.0,276840.0,202.0,3.0,36.92,2.47,0.0
2021-03-16,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8619623.0,11143.0,277064.0,224.0,3.0,37.56,2.62,0.0
2021-03-17,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8631357.0,11734.0,277332.0,268.0,3.0,38.25,2.79,0.0
2021-03-18,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8643283.0,11926.0,277527.0,195.0,3.0,39.04,2.99,0.0
2021-03-19,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8653261.0,9978.0,277730.0,203.0,3.0,39.95,3.18,0.0
2021-03-20,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8663094.0,9833.0,277926.0,196.0,3.0,41.07,3.31,0.0
2021-03-21,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8673794.0,10700.0,278085.0,159.0,3.0,41.61,3.39,0.0
2021-03-22,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8685594.0,11800.0,278210.0,125.0,3.0,42.1,3.51,0.0
2021-03-23,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8696454.0,10860.0,278416.0,206.0,3.0,42.59,3.76,0.0
2021-03-24,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8708282.0,11828.0,278584.0,168.0,3.0,43.09,4.13,0.0
2021-03-25,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8720118.0,11836.0,278726.0,142.0,3.0,43.57,4.47,0.0
2021-03-26,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8730872.0,10754.0,278871.0,145.0,3.0,44.18,4.9,0.0
2021-03-27,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8738468.0,7596.0,278994.0,123.0,3.0,44.81,5.25,0.0
2021-03-28,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8747359.0,8891.0,279062.0,68.0,3.0,45.25,5.47,0.0
2021-03-29,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8756209.0,8850.0,279156.0,94.0,3.0,45.6,5.72,0.0
2021-03-30,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8764028.0,7819.0,279267.0,111.0,3.0,45.94,6.13,0.0
2021-03-31,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8772047.0,8019.0,279384.0,117.0,3.0,46.29,6.71,0.0
2021-04-01,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8780199.0,8152.0,279498.0,114.0,3.0,46.55,7.37,0.0
2021-04-02,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8786348.0,6149.0,279600.0,102.0,3.0,46.71,7.74,0.0
2021-04-03,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8792277.0,5929.0,279651.0,51.0,3.0,46.87,8.0,0.0
2021-04-04,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8796987.0,4710.0,279714.0,63.0,3.0,46.94,8.07,0.0
2021-04-05,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8802493.0,5506.0,279785.0,71.0,2.0,47.0,8.17,0.0
2021-04-06,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8808184.0,5691.0,279850.0,65.0,2.0,47.13,8.45,0.0
2021-04-07,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8814199.0,6015.0,279940.0,90.0,2.0,47.28,9.05,0.0
2021-04-08,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8820376.0,6177.0,280055.0,115.0,2.0,47.42,9.72,0.0
2021-04-09,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8818468.0,0.0,280153.0,98.0,2.0,47.58,10.39,0.0
2021-04-10,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8823432.0,4964.0,280236.0,83.0,2.0,47.74,11.1,0.0
2021-04-11,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8827538.0,4106.0,280284.0,48.0,2.0,47.84,11.38,0.0
2021-04-12,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8833986.0,6448.0,280334.0,50.0,2.0,47.93,11.68,0.0
2021-04-13,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8838952.0,4966.0,280404.0,70.0,2.0,48.05,12.14,0.0
2021-04-14,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8843955.0,5003.0,280477.0,73.0,2.0,48.22,12.65,0.0
2021-04-15,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8848971.0,5016.0,280550.0,73.0,2.0,48.42,13.27,0.0
2021-04-16,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8854074.0,5103.0,280616.0,66.0,2.0,48.62,14.02,0.0
2021-04-17,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8858002.0,3928.0,280693.0,77.0,2.0,48.82,14.76,0.0
2021-04-18,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8862468.0,4466.0,280734.0,41.0,2.0,48.95,15.09,0.0
2021-04-19,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8868169.0,5701.0,280761.0,27.0,2.0,49.1,15.5,0.0
2021-04-20,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8873234.0,5065.0,280829.0,68.0,2.0,49.26,16.02,0.0
2021-04-21,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8878339.0,5105.0,280885.0,56.0,2.0,49.43,16.64,0.0
2021-04-22,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8883476.0,5137.0,280936.0,51.0,2.0,49.63,17.28,0.0
2021-04-23,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8888174.0,4698.0,281005.0,69.0,2.0,49.83,17.97,0.0
2021-04-24,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8891799.0,3625.0,281061.0,56.0,2.0,50.05,18.78,0.0
2021-04-25,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,8895630.0,3831.0,281099.0,38.0,2.0,50.17,19.17,0.0
2021-04-26,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8900321.0,4691.0,281126.0,27.0,2.0,50.3,19.62,0.0
2021-04-27,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8905183.0,4862.0,281168.0,42.0,2.0,50.47,20.19,0.0
2021-04-28,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8909848.0,4665.0,281218.0,50.0,2.0,50.67,20.87,0.0
2021-04-29,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8914523.0,4675.0,281257.0,39.0,2.0,50.86,21.6,0.0
2021-04-30,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8918729.0,4206.0,281288.0,31.0,2.0,51.07,22.23,0.0
2021-05-01,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8922067.0,3338.0,281311.0,23.0,2.0,51.29,22.78,0.0
2021-05-02,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8925259.0,3192.0,281344.0,33.0,2.0,51.42,23.04,0.0
2021-05-03,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8928992.0,3733.0,281362.0,18.0,2.0,51.53,23.23,0.0
2021-05-04,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8933489.0,4497.0,281381.0,19.0,2.0,51.72,23.61,0.0
2021-05-05,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8938202.0,4713.0,281430.0,49.0,2.0,51.92,24.21,0.0
2021-05-06,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8943140.0,4938.0,281460.0,30.0,2.0,52.12,24.92,0.0
2021-05-07,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8947611.0,4471.0,281492.0,32.0,2.0,52.32,25.61,0.0
2021-05-08,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8951266.0,3655.0,281517.0,25.0,2.0,52.57,26.26,0.0
2021-05-09,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8955343.0,4077.0,281530.0,13.0,2.0,52.72,26.54,0.0
2021-05-10,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8960508.0,5165.0,281542.0,12.0,2.0,52.89,26.88,0.0
2021-05-11,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8965310.0,4802.0,281583.0,41.0,2.0,53.09,27.41,0.0
2021-05-12,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8969928.0,4618.0,281609.0,26.0,2.0,53.37,28.08,0.0
2021-05-13,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8974766.0,4838.0,281635.0,26.0,2.0,53.68,28.71,0.0
2021-05-14,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8978895.0,4129.0,281666.0,31.0,2.0,54.01,29.3,0.0
2021-05-15,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8982548.0,3653.0,281688.0,22.0,2.0,54.36,29.88,0.0
2021-05-16,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8986396.0,3848.0,281706.0,18.0,2.0,54.55,30.15,0.0
2021-05-17,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8991233.0,4837.0,281724.0,18.0,2.0,54.71,30.54,0.0
2021-05-18,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8991681.0,448.0,281742.0,18.0,2.0,54.97,31.02,0.0
2021-05-19,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,8996628.0,4947.0,281749.0,7.0,2.0,55.37,31.57,0.0
2021-05-20,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9001839.0,5211.0,281763.0,14.0,2.0,55.76,32.19,0.0
2021-05-21,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9006906.0,5067.0,281790.0,27.0,2.0,56.09,32.83,0.0
2021-05-22,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9011429.0,4523.0,281800.0,10.0,2.0,56.4,33.65,0.0
2021-05-23,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9015847.0,4418.0,281821.0,21.0,2.0,56.58,34.03,0.0
2021-05-24,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9021577.0,5730.0,281840.0,19.0,2.0,56.77,34.52,0.0
2021-05-25,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9027414.0,5837.0,281866.0,26.0,2.0,57.04,35.1,0.0
2021-05-26,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9034322.0,6908.0,281889.0,23.0,2.0,57.39,35.74,0.0
2021-05-27,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9041449.0,7127.0,281907.0,18.0,2.0,57.77,36.38,0.0
2021-05-28,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9049066.0,7617.0,281931.0,24.0,2.0,58.08,37.03,0.0
2021-05-29,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9055306.0,6240.0,281950.0,19.0,2.0,58.35,37.65,0.0
2021-05-30,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9061581.0,6275.0,281965.0,15.0,2.0,58.54,37.96,0.0
2021-05-31,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9068761.0,7180.0,281977.0,12.0,2.0,58.68,38.25,0.0
2021-06-01,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9077291.0,8530.0,281987.0,10.0,2.0,58.84,38.75,0.0
2021-06-02,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9087720.0,10429.0,282011.0,24.0,2.0,59.09,39.27,0.0
2021-06-03,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9099155.0,11435.0,282045.0,34.0,2.0,59.38,39.83,0.0
2021-06-04,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9111155.0,12000.0,282070.0,25.0,2.0,59.64,40.41,0.0
2021-06-05,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9121537.0,10382.0,282090.0,20.0,2.0,59.95,41.11,0.0
2021-06-06,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9132293.0,10756.0,282107.0,17.0,2.0,60.14,41.5,0.0
2021-06-07,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9145822.0,13529.0,282114.0,7.0,2.0,60.3,41.95,0.0
2021-06-08,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9159684.0,13862.0,282142.0,28.0,2.0,60.51,42.42,0.0
2021-06-09,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9175206.0,15522.0,282165.0,23.0,2.0,60.77,42.89,0.0
2021-06-10,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9190480.0,15274.0,282188.0,23.0,2.0,61.07,43.35,0.0
2021-06-11,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9206057.0,15577.0,282218.0,30.0,2.0,61.38,43.8,0.0
2021-06-12,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9219891.0,13834.0,282242.0,24.0,2.0,61.76,44.28,0.0
2021-06-13,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9234345.0,14454.0,282262.0,20.0,2.0,61.98,44.55,0.0
2021-06-14,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9252313.0,17968.0,282278.0,16.0,2.0,62.17,44.9,0.0
2021-06-15,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9270696.0,18383.0,282309.0,31.0,2.0,62.46,45.24,0.0
2021-06-16,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9290556.0,19860.0,282334.0,25.0,2.0,62.75,45.59,0.0
2021-06-17,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9312471.0,21915.0,282362.0,28.0,2.0,63.11,45.92,0.0
2021-06-18,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,9333061.0,20590.0,282391.0,29.0,2.0,63.44,46.23,0.0
2021-06-19,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9351582.0,18521.0,282425.0,34.0,2.0,63.86,46.58,0.0
2021-06-20,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9370742.0,19160.0,282453.0,28.0,2.0,64.1,46.74,0.0
2021-06-21,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9397516.0,26774.0,282470.0,17.0,2.0,64.13,46.8,0.0
2021-06-22,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9426400.0,28884.0,282515.0,45.0,2.0,64.58,47.18,0.0
2021-06-23,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9460632.0,34232.0,282543.0,28.0,2.0,64.89,47.43,0.0
2021-06-24,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9496046.0,35414.0,282593.0,50.0,2.0,65.22,47.69,0.0
2021-06-25,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9529511.0,33465.0,282633.0,40.0,2.0,65.52,47.95,0.0
2021-06-26,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9563755.0,34244.0,282673.0,40.0,2.0,65.87,48.25,0.0
2021-06-27,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9596880.0,33125.0,282708.0,35.0,2.0,66.07,48.43,0.0
2021-06-28,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9647942.0,51062.0,282729.0,21.0,2.0,66.26,48.63,0.0
2021-06-29,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9696364.0,48422.0,282776.0,47.0,2.0,66.47,48.86,0.0
2021-06-30,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9750893.0,54529.0,282816.0,40.0,2.0,66.68,49.12,0.0
2021-07-01,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9807243.0,56350.0,282866.0,50.0,2.0,66.9,49.41,0.0
2021-07-02,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9860289.0,53046.0,282925.0,59.0,2.0,67.09,49.67,0.0
2021-07-03,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9908746.0,48457.0,282974.0,49.0,2.0,67.29,49.96,0.0
2021-07-04,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,9957734.0,48988.0,283018.0,44.0,2.0,67.41,50.13,0.0
2021-07-05,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10019753.0,62019.0,283056.0,38.0,2.0,67.52,50.35,0.0
2021-07-06,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10084147.0,64394.0,283128.0,72.0,2.0,67.65,50.57,0.0
2021-07-07,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10154792.0,70645.0,283197.0,69.0,2.0,67.78,50.83,0.0
2021-07-08,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10220785.0,65993.0,283274.0,77.0,2.0,67.92,51.09,0.0
2021-07-09,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10288788.0,68003.0,283355.0,81.0,2.0,68.05,51.36,0.0
2021-07-10,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10348967.0,60179.0,283434.0,79.0,2.0,68.19,51.67,0.0
2021-07-11,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10410822.0,61855.0,283496.0,62.0,2.0,68.26,51.83,0.0
2021-07-12,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10489333.0,78511.0,283545.0,49.0,2.0,68.34,52.02,0.0
2021-07-13,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10573255.0,83922.0,283645.0,100.0,2.0,68.43,52.25,0.0
2021-07-14,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10669912.0,96657.0,283741.0,96.0,2.0,68.51,52.53,0.0
2021-07-15,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10779802.0,109890.0,283858.0,117.0,2.0,68.61,52.83,0.0
2021-07-16,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10886338.0,106536.0,283962.0,104.0,2.0,68.71,53.13,0.0
2021-07-17,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,10978782.0,92444.0,284063.0,101.0,2.0,68.81,53.46,0.0
2021-07-18,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,11062562.0,83780.0,284161.0,98.0,2.0,68.84,53.66,0.0
